ref_id,player,event_name,event_date,round,level,year,period,depth_label,needs_points,needs_shots,sofascore,sofascore_read_directly,sofascore_unobserved,sofascore_observed,live_tennis_api,live_tennis_api_june_sample,sackmann_pbp_copies,tennis_abstract_web,live_tennis_api_archive,sportradar,tdi_tennis_results,infront_itf,enetpulse,stats_perform,slam_feeds,atp_tracking
S0GZ:atp:2020/9401/ms015:F0A4,Nikolas Sanchez Izquierdo,M15 Anif,2020-08-24,R16,ITF main draw,2020,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/9401/ms031:A0CJ,Nikolas Sanchez Izquierdo,M15 Anif,2020-08-24,R32,ITF main draw,2020,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/6595/ms026:CG04,Nikolas Sanchez Izquierdo,M25 Prague,2020-09-14,R32,ITF main draw,2020,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/9357/ms020:CE25,Nikolas Sanchez Izquierdo,Forli,2020-09-21,R32,Challenger main draw,2020,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/9357/qs005:RC04,Nikolas Sanchez Izquierdo,Forli,2020-09-21,Q2,Challenger qualifying,2020,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/9357/qs011:SO96,Nikolas Sanchez Izquierdo,Forli,2020-09-21,Q1,Challenger qualifying,2020,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/7461/ms025:C0C8,Nikolas Sanchez Izquierdo,M25 Pardubice,2020-09-28,R32,ITF main draw,2020,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/9132/qs007:N0AE,Nikolas Sanchez Izquierdo,Barcelona,2020-10-05,Q2,Challenger qualifying,2020,2019-21,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/9132/qs015:BK19,Nikolas Sanchez Izquierdo,Barcelona,2020-10-05,Q1,Challenger qualifying,2020,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/812/ms023:D917,Nikolas Sanchez Izquierdo,M25 Rodez,2020-10-12,R32,ITF main draw,2020,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/2136/ms030:V942,Nikolas Sanchez Izquierdo,M25 Hamburg,2020-10-19,R32,ITF main draw,2020,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/7181/ms012:CG04,Nikolas Sanchez Izquierdo,M25 Vale do Lobo,2020-10-26,R16,ITF main draw,2020,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/7181/ms025:R0A7,Nikolas Sanchez Izquierdo,M25 Vale do Lobo,2020-10-26,R32,ITF main draw,2020,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/1704/ms003:BV25,Nikolas Sanchez Izquierdo,M15 Valldoriex,2020-11-09,SF,ITF main draw,2020,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/1704/ms006:CG04,Nikolas Sanchez Izquierdo,M15 Valldoriex,2020-11-09,QF,ITF main draw,2020,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/1704/ms013:MW18,Nikolas Sanchez Izquierdo,M15 Valldoriex,2020-11-09,R16,ITF main draw,2020,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/1704/ms027:V09T,Nikolas Sanchez Izquierdo,M15 Valldoriex,2020-11-09,R32,ITF main draw,2020,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/1705/ms002:TA29,Nikolas Sanchez Izquierdo,M15 Villena,2020-11-16,SF,ITF main draw,2020,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/1705/ms005:PL53,Nikolas Sanchez Izquierdo,M15 Villena,2020-11-16,QF,ITF main draw,2020,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/1705/ms010:GE28,Nikolas Sanchez Izquierdo,M15 Villena,2020-11-16,R16,ITF main draw,2020,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/1705/ms020:MW18,Nikolas Sanchez Izquierdo,M15 Villena,2020-11-16,R32,ITF main draw,2020,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/8312/qs005:A0CJ,Nikolas Sanchez Izquierdo,Maia,2020-11-30,Q2,Challenger qualifying,2020,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2020/8312/qs011:H808,Nikolas Sanchez Izquierdo,Maia,2020-11-30,Q1,Challenger qualifying,2020,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/398/qs014:AC55,Nikolas Sanchez Izquierdo,Cherbourg,2021-02-08,Q1,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9456/qs005:MV14,Nikolas Sanchez Izquierdo,Gran Canaria 1,2021-02-22,Q2,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9456/qs011:Q02I,Nikolas Sanchez Izquierdo,Gran Canaria 1,2021-02-22,Q1,Challenger qualifying,2021,2019-21,Missing,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9458/ms014:G983,Nikolas Sanchez Izquierdo,Gran Canaria 2,2021-03-01,R16,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9458/ms029:PH64,Nikolas Sanchez Izquierdo,Gran Canaria 2,2021-03-01,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/8153/ms001:N0AM,Nikolas Sanchez Izquierdo,M15 La Nucia,2021-03-08,F,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/8153/ms003:L0CX,Nikolas Sanchez Izquierdo,M15 La Nucia,2021-03-08,SF,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/8153/ms006:K0BJ,Nikolas Sanchez Izquierdo,M15 La Nucia,2021-03-08,QF,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/8153/ms013:S09Y,Nikolas Sanchez Izquierdo,M15 La Nucia,2021-03-08,R16,ITF main draw,2021,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/8153/ms027:M0GZ,Nikolas Sanchez Izquierdo,M15 La Nucia,2021-03-08,R32,ITF main draw,2021,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9472/ms008:ML57,Nikolas Sanchez Izquierdo,Zadar,2021-03-22,R16,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9472/ms017:PH42,Nikolas Sanchez Izquierdo,Zadar,2021-03-22,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9472/qs005:ML73,Nikolas Sanchez Izquierdo,Zadar,2021-03-22,Q2,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9472/qs010:C0E9,Nikolas Sanchez Izquierdo,Zadar,2021-03-22,Q1,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7878/ms028:D923,Nikolas Sanchez Izquierdo,Marbella,2021-03-29,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7878/qs007:S0GR,Nikolas Sanchez Izquierdo,Marbella,2021-03-29,Q2,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7878/qs014:G0EJ,Nikolas Sanchez Izquierdo,Marbella,2021-03-29,Q1,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/8211/ms013:D0DW,Nikolas Sanchez Izquierdo,M25 Reus,2021-04-12,R16,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/8211/ms027:J0AZ,Nikolas Sanchez Izquierdo,M25 Reus,2021-04-12,R32,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/8183/ms027:F664,Nikolas Sanchez Izquierdo,M25 Angers,2021-04-19,R32,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/829/ms029:D0C1,Nikolas Sanchez Izquierdo,M25 Prague,2021-05-10,R32,ITF main draw,2021,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/844/ms025:W09X,Nikolas Sanchez Izquierdo,M25 Vic,2021-05-17,R32,ITF main draw,2021,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9505/ms007:S0GR,Nikolas Sanchez Izquierdo,Oeiras 4,2021-05-24,QF,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9505/ms015:W857,Nikolas Sanchez Izquierdo,Oeiras 4,2021-05-24,R16,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9505/ms030:BU54,Nikolas Sanchez Izquierdo,Oeiras 4,2021-05-24,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9505/qs005:CN78,Nikolas Sanchez Izquierdo,Oeiras 4,2021-05-24,Q2,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9505/qs011:G0F4,Nikolas Sanchez Izquierdo,Oeiras 4,2021-05-24,Q1,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7536/qs013:E830,Nikolas Sanchez Izquierdo,Lyon,2021-06-07,Q1,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7009/ms017:GH33,Nikolas Sanchez Izquierdo,Aix en Provence,2021-06-14,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7009/qs005:GG65,Nikolas Sanchez Izquierdo,Aix en Provence,2021-06-14,Q2,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7009/qs010:MO41,Nikolas Sanchez Izquierdo,Aix en Provence,2021-06-14,Q1,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/3463/qs013:LF26,Nikolas Sanchez Izquierdo,Milan,2021-06-21,Q1,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/347/ms009:W09B,Nikolas Sanchez Izquierdo,M25 Bourg-en-Bresse,2021-06-28,R16,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/347/ms019:E678,Nikolas Sanchez Izquierdo,M25 Bourg-en-Bresse,2021-06-28,R32,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/599/ms005:BO10,Nikolas Sanchez Izquierdo,M25 Casinalbo,2021-07-05,QF,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/599/ms010:RE27,Nikolas Sanchez Izquierdo,M25 Casinalbo,2021-07-05,R16,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/599/ms020:RB73,Nikolas Sanchez Izquierdo,M25 Casinalbo,2021-07-05,R32,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/8394/ms022:I0A7,Nikolas Sanchez Izquierdo,Iasi,2021-07-12,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/783/ms016:L397,Nikolas Sanchez Izquierdo,Segovia,2021-07-26,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/2120/qs009:F0A4,Nikolas Sanchez Izquierdo,Cordenons,2021-08-02,Q1,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9540/qs006:LF26,Nikolas Sanchez Izquierdo,San Marino,2021-08-09,Q2,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,True,True,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9540/qs013:A0FC,Nikolas Sanchez Izquierdo,San Marino,2021-08-09,Q1,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/1520/ms001:D0CG,Nikolas Sanchez Izquierdo,M25 Prostejov,2021-08-16,F,ITF main draw,2021,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/1520/ms003:RG42,Nikolas Sanchez Izquierdo,M25 Prostejov,2021-08-16,SF,ITF main draw,2021,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/1520/ms006:P09O,Nikolas Sanchez Izquierdo,M25 Prostejov,2021-08-16,QF,ITF main draw,2021,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/1520/ms013:K0FY,Nikolas Sanchez Izquierdo,M25 Prostejov,2021-08-16,R16,ITF main draw,2021,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/1520/ms027:P0BQ,Nikolas Sanchez Izquierdo,M25 Prostejov,2021-08-16,R32,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9550/ms026:AA27,Nikolas Sanchez Izquierdo,Prague III,2021-08-23,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/784/ms019:BS86,Nikolas Sanchez Izquierdo,Seville,2021-09-06,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/1702/ms002:N0BG,Nikolas Sanchez Izquierdo,M25 Madrid,2021-09-13,SF,ITF main draw,2021,2019-21,"Result, no statistics",True,True,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/1702/ms005:M0JZ,Nikolas Sanchez Izquierdo,M25 Madrid,2021-09-13,QF,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/1702/ms010:B0GB,Nikolas Sanchez Izquierdo,M25 Madrid,2021-09-13,R16,ITF main draw,2021,2019-21,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/1702/ms020:D0CG,Nikolas Sanchez Izquierdo,M25 Madrid,2021-09-13,R32,ITF main draw,2021,2019-21,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7913/ms003:MM66,Nikolas Sanchez Izquierdo,Braga,2021-09-20,SF,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7913/ms007:DA81,Nikolas Sanchez Izquierdo,Braga,2021-09-20,QF,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7913/ms014:CC66,Nikolas Sanchez Izquierdo,Braga,2021-09-20,R16,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7913/ms028:D916,Nikolas Sanchez Izquierdo,Braga,2021-09-20,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7913/qs006:F664,Nikolas Sanchez Izquierdo,Braga,2021-09-20,Q2,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7913/qs012:R0GO,Nikolas Sanchez Izquierdo,Braga,2021-09-20,Q1,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9171/ms031:GJ37,Nikolas Sanchez Izquierdo,Murcia,2021-09-27,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9132/ms025:G681,Nikolas Sanchez Izquierdo,Barcelona,2021-10-04,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/7395/ms021:FA43,Nikolas Sanchez Izquierdo,Buenos Aires,2021-10-18,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,True,False,False,True,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9162/qs004:K0BJ,Nikolas Sanchez Izquierdo,Pau,2021-11-15,Q2,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,True,True,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9162/qs008:M09U,Nikolas Sanchez Izquierdo,Pau,2021-11-15,Q1,Challenger qualifying,2021,2019-21,Result + serve/return totals,True,True,False,False,False,True,False,False,False,False,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9631/ms022:C0E9,Nikolas Sanchez Izquierdo,Bari,2021-11-22,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9639/ms030:C0AK,Nikolas Sanchez Izquierdo,Antalya 3,2021-11-29,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/8312/ms024:BU54,Nikolas Sanchez Izquierdo,Maia,2021-12-06,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9653/ms006:BT72,Nikolas Sanchez Izquierdo,Maia 2,2021-12-13,QF,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9653/ms013:E698,Nikolas Sanchez Izquierdo,Maia 2,2021-12-13,R16,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2021/9653/ms026:BV25,Nikolas Sanchez Izquierdo,Maia 2,2021-12-13,R32,Challenger main draw,2021,2019-21,Result + serve/return totals,True,True,False,False,True,False,False,False,False,False,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2022/8135/ms001:M0HT,Nikolas Sanchez Izquierdo,M15 Villena,2022-01-31,F,ITF main draw,2022,2022-23,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2022/8135/ms002:HB31,Nikolas Sanchez Izquierdo,M15 Villena,2022-01-31,SF,ITF main draw,2022,2022-23,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2022/8135/ms004:CD00,Nikolas Sanchez Izquierdo,M15 Villena,2022-01-31,QF,ITF main draw,2022,2022-23,"Result, no statistics",True,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2022/8135/ms008:D0CN,Nikolas Sanchez Izquierdo,M15 Villena,2022-01-31,R16,ITF main draw,2022,2022-23,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0GZ:atp:2022/8135/ms016:G0CV,Nikolas Sanchez Izquierdo,M15 Villena,2022-01-31,R32,ITF main draw,2022,2022-23,"Result, no statistics",True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
